SlowK,SlowD,RSI,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
48.0152,57.747,36.6924,725.2047,-42.9044,50.0,0.0,712.13,730.0,692.18,707.54,35138.0,1
60.2056,59.8552,39.4368,729.3127,2.8326,60.0,0.0,730.85,745.37,715.2,718.0,38561.0,-1
65.0201,52.559,44.1696,732.5367,8.0467,70.0,10.0,736.5,756.37,726.87,734.65,32498.0,-1
54.3399,38.5908,44.0753,733.88,-10.5357,80.0,20.0,711.14,764.49,710.81,734.39,41723.0,1
38.3169,25.4514,36.9226,735.4517,-65.1426,90.0,30.0,705.28,718.98,683.52,715.0,48965.0,1
23.1157,15.7141,32.5157,739.9746,-93.0681,100.0,40.0,707.96,711.09,675.34,704.0,32821.0,1
14.9217,10.9427,32.9413,746.6904,-94.8557,90.0,50.0,714.02,727.47,699.82,706.26,42938.0,-1
9.1049,17.6891,32.3916,754.0478,-149.6985,100.0,60.0,726.7,726.7,678.22,704.7,20339.0,-1
8.8015,36.8479,34.293,762.6756,-177.6878,100.0,70.0,728.83,740.63,703.91,718.0,29476.0,-1
35.1609,64.4398,35.9938,770.8873,-184.9325,100.0,80.0,758.67,760.11,727.66,728.51,33650.0,-1
66.5814,78.5145,41.4678,778.7975,-35.8199,100.0,90.0,841.11,841.11,743.37,759.59,47562.0,-1
91.577,76.6584,62.4985,783.4769,178.5081,0.0,100.0,814.32,846.15,814.32,836.0,35742.0,-1
77.385,59.8625,56.1886,778.1038,150.7111,0.0,100.0,810.99,814.95,797.5,811.89,90335.0,1
61.0131,52.2304,54.7153,775.3459,110.1316,10.0,60.0,779.9,806.9,771.4,806.71,117961.0,1
41.1894,54.5567,46.2034,772.9209,25.7367,20.0,70.0,778.94,792.8,754.01,779.63,136682.0,1
54.4885,65.8297,46.0923,773.9489,33.488,30.0,80.0,769.49,786.76,760.75,779.3,178584.0,1
67.9921,70.1253,42.6238,775.1702,69.0288,40.0,90.0,804.96,804.96,768.57,768.57,154232.0,-1
75.0085,65.2274,52.2196,778.0714,179.6525,50.0,0.0,800.0,812.07,783.9,802.62,123063.0,-1
67.3754,55.2814,50.5634,776.6096,89.2574,60.0,0.0,774.93,800.6,753.0,796.99,97691.0,1
53.2983,42.2979,40.0582,775.7289,-26.9844,70.0,0.0,771.11,775.8,756.16,766.85,77496.0,1
45.1707,32.1919,42.7133,779.1601,-33.1229,80.0,0.0,760.95,778.78,750.21,777.15,53948.0,-1
28.4248,21.8718,36.0712,781.6391,-38.6189,90.0,10.0,750.89,811.23,744.51,759.21,81115.0,1
22.9803,16.2066,29.2705,786.9846,-98.3636,100.0,20.0,737.83,747.01,718.1,742.68,43664.0,1
14.2104,10.7939,30.2409,795.4084,-85.7522,90.0,30.0,768.4,782.82,745.31,748.22,67621.0,-1
11.4292,8.6737,34.3432,804.2599,-102.3745,100.0,0.0,745.39,779.8,736.0,770.4,97961.0,1
6.742,9.6351,26.8991,811.2699,-130.7281,100.0,10.0,772.94,786.05,749.46,751.9,90762.0,-1
7.8499,16.0151,29.5207,821.8719,-160.2998,100.0,20.0,803.8,806.0,760.5,768.0,118057.0,-1
14.3134,25.2687,34.5699,831.734,-202.4432,100.0,30.0,818.12,828.8,775.5,794.81,78828.0,-1
25.8818,33.8698,39.7878,839.2505,-224.5907,100.0,40.0,859.06,859.7,812.5,817.65,89013.0,-1
35.6108,38.2999,50.2816,844.6424,-136.8731,100.0,50.0,886.95,896.99,832.54,852.74,73574.0,-1
40.117,41.6479,65.6987,845.8907,73.2334,40.0,0.0,875.0,915.96,861.24,887.43,68188.0,-1
39.1721,46.0541,62.9233,842.4594,-26.4434,50.0,10.0,882.57,894.01,866.14,878.02,112456.0,1
45.6548,49.4413,62.3694,839.8556,-62.2263,60.0,20.0,884.1,891.0,856.84,877.47,30436.0,-1
53.3356,45.905,65.0029,837.1463,21.255,0.0,30.0,895.0,900.0,881.22,883.21,31926.0,-1
49.3336,35.9316,67.6078,833.2474,88.4389,0.0,40.0,882.89,922.8,882.51,889.03,20337.0,1
35.0458,28.6447,66.5977,827.9776,55.3804,10.0,50.0,877.36,906.19,870.54,884.15,37690.0,1
23.4155,33.3957,66.3656,822.6374,26.7446,0.0,60.0,865.57,886.0,850.0,882.95,33219.0,1
27.4728,49.2416,62.894,816.7021,30.6164,0.0,70.0,881.9,885.98,859.3,865.0,35139.0,1
49.2989,68.211,67.0029,812.4287,49.2507,10.0,80.0,870.0,895.53,855.0,876.85,39017.0,1
70.9531,81.0076,65.8367,805.888,65.7131,0.0,90.0,899.3,904.25,860.0,869.97,22378.0,-1
84.3811,87.475,80.4015,799.3748,144.0139,0.0,100.0,892.49,948.03,886.61,909.15,33484.0,-1
87.6887,89.7951,78.3847,786.4529,158.4522,10.0,100.0,881.3,901.5,873.0,890.79,33237.0,1
90.3553,89.2974,76.9785,774.2522,219.6458,0.0,100.0,851.99,894.3,851.99,878.68,36698.0,1
91.3414,86.5554,71.9658,762.0017,161.6892,0.0,100.0,809.65,851.99,804.05,841.7,22831.0,1
86.1956,83.6295,67.2588,753.1718,93.3194,10.0,100.0,803.0,815.0,784.48,814.57,31524.0,1
82.1291,84.4867,65.3186,746.8738,91.4068,0.0,90.0,790.0,810.0,789.15,805.88,37844.0,1
82.5637,85.0777,62.1306,741.0804,91.6737,0.0,100.0,799.89,814.85,783.5,790.0,24335.0,1
88.7671,86.0692,65.1123,736.676,108.7146,10.0,100.0,793.01,809.39,779.0,798.79,19034.0,-1
83.9023,85.1981,64.4503,730.4155,111.9907,20.0,90.0,783.08,795.1,782.51,795.0,21154.0,1
85.5383,85.7564,63.9795,723.7896,80.7308,30.0,100.0,748.85,803.0,733.11,792.1,44603.0,1
86.1536,78.6245,58.7987,716.622,33.6471,40.0,20.0,777.83,782.59,730.0,761.5,41278.0,1
85.5774,66.6632,63.791,712.7017,85.5972,50.0,30.0,766.5,785.0,755.69,780.0,32268.0,-1
64.1426,48.1117,61.5383,705.6391,43.9816,60.0,40.0,732.21,770.0,720.27,765.82,32126.0,1
50.2697,42.4132,58.2529,699.5469,-1.2347,0.0,50.0,712.89,748.7,700.91,745.89,52739.0,1
29.9228,45.3828,51.5228,695.3662,-23.7075,10.0,60.0,738.2,742.0,701.33,709.9,51002.0,1
47.0472,63.84,56.8844,695.6121,-18.735,20.0,70.0,680.0,733.28,680.0,733.28,34097.0,1
59.1785,78.2575,45.9316,692.6296,-25.4087,0.0,80.0,774.85,775.0,671.05,682.71,88062.0,-1
85.2942,88.6154,79.7464,696.2798,106.9207,10.0,90.0,766.06,777.47,754.51,776.5,53120.0,-1
90.2999,90.6742,81.6735,687.3597,155.3941,0.0,100.0,776.0,796.64,746.68,779.84,53428.0,-1
90.252,84.5549,80.8479,676.6992,209.4386,0.0,100.0,740.08,790.0,734.15,773.22,77928.0,1
91.4707,73.7968,75.3327,665.4397,155.4543,10.0,100.0,725.0,740.0,698.32,738.0,30544.0,1
71.942,60.2369,72.8315,657.6675,139.9883,20.0,100.0,684.0,734.9,684.0,725.01,68934.0,1
57.9777,55.5647,70.3281,650.5951,102.901,30.0,60.0,680.2,716.72,678.3,713.0,20340.0,1
50.7909,58.0172,62.3063,644.1858,38.2776,40.0,70.0,686.4,690.01,665.25,682.18,28439.0,1
57.9256,64.8297,62.5681,641.1555,62.2171,50.0,80.0,690.5,700.0,669.1,682.71,40319.0,-1
65.335,72.2273,65.8129,637.6184,107.3514,0.0,90.0,685.51,708.37,680.0,689.62,43839.0,-1
71.2285,69.8066,63.5948,632.6131,121.9743,0.0,100.0,678.0,718.11,659.46,680.6,59993.0,1
80.1183,58.1263,62.8665,628.1497,144.1179,10.0,90.0,696.46,696.46,663.2,677.57,42878.0,-1
58.0731,39.507,70.0379,623.4709,271.2297,0.0,100.0,658.0,705.0,655.0,694.8,56349.0,1
36.1876,31.9561,61.5933,615.7228,64.6308,0.0,30.0,624.0,663.05,624.0,657.9,57317.0,1
24.2605,35.6137,51.9066,612.0095,-18.0332,0.0,40.0,636.0,649.95,628.6,628.6,18561.0,1
35.4202,41.8624,54.5304,611.8485,31.641,0.0,50.0,652.05,656.45,636.15,636.15,10697.0,-1
47.1605,45.3584,63.2714,610.7991,69.2518,0.0,60.0,644.7,657.93,630.0,655.05,13763.0,-1
43.0066,46.7642,58.8593,606.9718,80.0128,0.0,70.0,655.7,660.0,641.0,641.0,15187.0,1
45.9081,53.9111,65.8239,604.5513,127.9759,0.0,80.0,641.0,679.5,633.33,654.75,50992.0,1
51.3778,62.5597,60.43,599.8731,74.5312,10.0,90.0,636.45,648.75,624.1,637.15,51800.0,1
64.4474,71.3611,60.0593,596.9738,127.1284,20.0,100.0,630.0,694.25,614.2,636.0,57290.0,1
71.8541,75.6082,58.2215,593.8203,113.5189,30.0,80.0,628.4,641.15,627.92,630.0,21105.0,1
77.7818,79.6588,58.2215,591.0506,106.5414,40.0,90.0,616.5,632.9,602.45,630.0,17586.0,1
77.1886,76.2651,54.5513,587.8852,133.0101,50.0,100.0,637.9,645.0,601.3,617.0,34624.0,-1
84.006,66.5359,62.2781,586.0753,154.053,60.0,100.0,599.5,644.95,593.5,637.4,30360.0,1
67.6005,48.6352,50.5312,581.1702,0.6594,70.0,10.0,598.75,608.45,588.65,599.4,34555.0,1
48.0013,33.9804,52.3258,580.8482,-15.1543,80.0,20.0,585.9,612.0,577.5,604.05,72055.0,1
30.3039,26.9004,43.3504,579.8337,-75.9206,90.0,30.0,574.9,606.9,567.5,581.0,72938.0,1
23.6359,23.5744,39.2552,581.8793,-134.6926,100.0,40.0,599.4,600.0,560.65,573.0,66460.0,-1
26.7615,28.3467,46.1105,585.4924,-93.3585,90.0,0.0,581.05,600.0,578.5,594.0,23220.0,-1
20.3258,37.2596,44.34,586.7076,-111.2351,100.0,10.0,595.75,612.0,574.1,589.75,37301.0,-1
37.9528,56.3275,45.8389,588.6861,-119.3352,0.0,20.0,595.5,610.0,576.0,594.45,27668.0,-1
53.5001,65.7851,45.9281,590.2951,-51.4286,0.0,30.0,630.33,632.45,591.5,594.75,60425.0,-1
77.5296,66.6146,57.3836,592.0923,65.2841,0.0,40.0,635.0,636.75,605.9,628.95,40233.0,-1
66.3256,59.7825,57.0879,589.4005,103.8631,10.0,50.0,643.0,645.42,616.9,627.9,23949.0,-1
55.9887,59.1628,59.9029,586.4698,90.5412,20.0,60.0,612.05,640.0,602.08,635.8,46557.0,1
57.0332,65.7795,52.2277,582.0242,41.3505,30.0,70.0,614.0,615.5,587.54,607.2,41302.0,1
64.4664,70.3938,50.6829,580.9122,54.2427,40.0,80.0,633.0,633.0,580.0,602.0,58578.0,-1
75.839,71.0056,60.6239,580.363,108.7392,50.0,90.0,605.25,642.95,605.25,631.3,34781.0,-1
70.8761,62.7968,50.9263,575.6695,98.0362,60.0,100.0,607.05,646.0,598.5,598.5,47306.0,1
66.3016,50.7326,53.8368,574.8569,80.0813,70.0,90.0,602.6,616.0,585.6,606.5,72701.0,-1
51.2125,37.0922,52.5555,572.8182,92.7413,80.0,0.0,576.0,635.89,571.0,603.5,50992.0,1
34.6837,27.3641,40.6488,571.0711,-14.9954,90.0,0.0,539.0,623.0,527.74,569.7,60839.0,1
25.3805,27.2787,30.4741,573.7553,-86.6362,100.0,10.0,541.85,585.1,516.85,547.8,33093.0,1
22.028,34.7603,30.0801,579.8559,-99.4335,90.0,0.0,545.15,573.0,540.05,547.0,35475.0,-1
34.4276,45.6783,29.5409,586.9388,-139.9304,100.0,0.0,545.65,560.05,526.0,545.8,27937.0,1
47.8255,50.9612,30.2943,595.1998,-132.1187,60.0,10.0,581.0,583.6,542.65,550.1,17215.0,-1
54.7819,47.9633,39.7313,604.0453,-61.6144,70.0,20.0,610.2,616.5,594.6,594.6,17351.0,-1
50.2762,42.1511,44.372,607.9918,-95.9058,80.0,30.0,585.0,611.2,566.05,611.2,20344.0,1
38.8319,35.6134,32.976,610.2031,-143.0411,90.0,40.0,600.7,610.05,582.05,584.35,11496.0,1
37.3453,32.5158,35.5647,616.4488,-236.4389,100.0,50.0,629.95,630.6,528.7,594.95,21836.0,-1
30.6631,33.4082,46.6495,622.1187,-104.1088,80.0,0.0,637.8,637.8,625.8,630.6,8130.0,-1
29.5392,43.2833,49.1436,623.6615,-45.1802,90.0,10.0,637.0,661.61,633.38,637.05,9988.0,-1
40.0223,53.5747,46.3203,624.5313,-146.923,100.0,0.0,645.0,645.0,612.1,630.0,21337.0,-1
60.2885,52.7206,49.1967,626.5019,-64.5566,70.0,10.0,670.0,670.0,638.25,638.25,19076.0,-1
60.4134,39.8943,58.6771,627.6113,46.04,80.0,20.0,664.7,680.0,656.1,662.1,16824.0,-1
37.4601,29.0345,59.86,625.5763,-6.9923,90.0,30.0,643.0,670.375,638.3,666.0,6529.0,1
21.8094,33.3493,52.1789,622.8743,-159.0869,100.0,40.0,634.0,645.05,626.3,641.9,15007.0,1
27.834,43.7881,49.1444,623.1179,-153.1889,0.0,50.0,657.35,668.425,633.55,633.55,17866.0,-1
50.4046,53.5747,61.0175,624.5507,3.8736,10.0,60.0,658.0,668.85,646.075,662.0,20399.0,-1
53.1256,57.2241,60.5197,622.2551,13.9963,20.0,70.0,661.4,671.6,640.05,660.35,23040.0,-1
57.194,60.712,67.3981,619.8596,88.8767,30.0,80.0,669.3,689.35,664.45,675.0,13875.0,-1
61.3527,61.2709,64.6591,615.0967,69.6492,40.0,90.0,664.8,685.445,649.95,663.9,22283.0,1
63.5894,59.4385,65.8706,611.1879,109.9706,50.0,100.0,672.0,694.0,658.45,666.6,29017.0,-1
58.8706,54.9548,68.1697,606.3475,100.073,60.0,80.0,658.1,684.3,635.1548,672.0,15467.0,1
55.8554,49.3436,63.812,600.069,85.7855,70.0,0.0,646.0,671.6,639.95,651.3,29218.0,1
50.1384,37.548,60.9407,595.7552,88.1028,80.0,10.0,672.4,689.9,638.95,638.95,46790.0,-1
42.0371,24.1272,70.8069,592.5325,112.6886,0.0,20.0,634.23,688.0,634.23,664.25,32201.0,1
20.4685,16.6937,61.7443,585.518,-98.3883,0.0,30.0,620.0,625.0,605.7,625.0,32499.0,1
9.876,20.8963,60.2444,582.9177,-58.2166,0.0,40.0,616.675,623.05,612.505,619.7,14448.0,1
19.7368,33.7506,59.4342,580.6772,-16.2867,10.0,50.0,624.9,634.0,614.0,616.7,15848.0,-1
33.076,45.4954,61.7956,578.5307,26.8306,0.0,60.0,644.2,655.95,622.95,622.95,19001.0,-1
48.4392,56.3643,74.1896,575.215,58.341,0.0,70.0,633.0,652.15,632.2,652.15,14013.0,-1
54.9711,63.9133,71.2678,567.3963,45.2531,10.0,80.0,626.8,640.0,619.4,635.7,31411.0,1
65.6825,72.0928,70.7516,560.7307,58.7021,0.0,90.0,645.1,645.1,618.05,632.85,30163.0,-1
71.0864,74.7088,76.9282,553.506,122.2117,10.0,100.0,660.0,691.95,636.2,647.0,56635.0,-1
79.5096,78.0256,83.6643,543.2967,170.031,0.0,90.0,644.0,668.9,641.75,661.5,29730.0,1
73.5305,79.258,81.871,529.628,179.7941,0.0,100.0,587.0,688.95,586.9,643.3,95416.0,1
81.0369,86.5702,73.049,516.5181,93.6284,0.0,80.0,569.475,586.95,566.95,583.0,36577.0,1
83.2065,90.7335,68.9957,509.8564,92.1297,0.0,90.0,586.1,586.1,560.75,565.0,39238.0,1
95.4672,94.1441,78.5964,504.7268,129.5922,10.0,100.0,585.95,589.4,569.05,582.3,22186.0,-1
93.5269,92.8098,81.1571,496.623,143.35,20.0,100.0,550.0,588.4375,543.0,586.4,21724.0,1
93.4383,93.4736,73.9975,486.7966,103.4106,0.0,100.0,533.0,549.05,530.0,547.9,21292.0,1
91.4641,94.117,70.7792,480.8696,119.6981,10.0,100.0,540.0,545.25,532.5,535.5,24387.0,1
95.5184,94.0411,73.761,475.804,133.4922,20.0,100.0,520.0,542.05,506.35,540.0,23511.0,1
95.3686,85.2796,66.9531,469.3948,138.0566,30.0,100.0,518.9605,520.75,513.55,515.55,17277.0,1
91.2365,68.8573,67.9591,465.4378,177.8286,40.0,100.0,504.255,518.4,504.255,517.1,24788.0,1
69.2336,48.1004,63.6094,460.702,149.5774,50.0,100.0,478.1,504.85,477.4,503.4,31887.0,1
46.1017,34.6574,52.8432,457.1768,10.8726,60.0,0.0,467.45,482.75,467.45,477.8,23536.0,1
28.9659,27.5403,46.8446,456.6742,-81.2478,0.0,0.0,468.25,474.8249,459.5,466.95,44505.0,1
28.9045,30.06,47.4707,457.5943,-100.7592,0.0,10.0,470.15,471.1,462.15,468.2,21332.0,-1
24.7504,36.6231,47.5165,458.4736,-54.2557,0.0,20.0,471.75,481.4,466.35,468.3,19453.0,-1
36.5251,48.2607,48.0581,459.4648,-79.14,10.0,0.0,467.0,474.0,459.05,469.6,24495.0,1
48.5939,55.7962,45.7013,460.4186,-88.1302,20.0,10.0,485.0,485.0,460.16,465.15,16771.0,-1
59.663,55.2805,55.8853,462.2662,44.7433,30.0,20.0,490.0,493.55,485.4,489.75,18764.0,-1
59.1318,55.5429,56.4607,460.9969,15.5066,40.0,0.0,482.9,492.05,477.4,491.0,18068.0,1
47.0467,53.0258,52.9936,459.3745,-37.8678,50.0,10.0,480.7,489.6,468.55,481.05,14998.0,1
60.4502,52.1596,55.2003,458.8878,-51.563,60.0,20.0,471.4,486.6,463.75,486.6,14617.0,1
51.5805,37.0337,50.449,457.5687,-53.2508,70.0,30.0,505.0,505.0,465.0,472.4,21785.0,-1
44.4481,27.8642,64.8015,458.0128,2.1169,0.0,40.0,468.65,507.0,457.3,505.35,24535.0,1
15.0727,26.4215,53.608,453.992,-102.6993,0.0,50.0,459.0,474.75,456.95,474.3,21501.0,1
24.0719,42.3482,47.1259,453.664,-90.1793,0.0,60.0,476.7,480.2,454.1,461.0,30010.0,-1
40.12,58.5407,57.2808,455.117,27.4999,0.0,70.0,508.9,512.1,479.65,479.75,26715.0,-1
62.8527,71.7357,79.9924,454.2007,80.6594,0.0,80.0,502.05,509.9,500.11,507.2,6978.0,-1
72.6494,80.1369,77.9422,449.381,74.8122,10.0,90.0,500.0,504.55,492.4,500.05,25550.0,1
79.7049,84.6987,77.6539,444.8554,104.8743,20.0,100.0,497.5,522.05,495.95,499.05,41564.0,1
88.0563,88.99,77.2117,439.8208,111.0473,0.0,90.0,492.2,502.8,488.7,497.4,18861.0,1
86.3349,90.496,74.7597,434.2937,140.2926,10.0,100.0,488.3,503.6,483.15,488.4,26981.0,1
92.5788,91.5421,74.5418,429.2138,175.4553,0.0,100.0,478.05,493.0,470.3,488.65,19146.0,1
92.5742,86.0852,72.1978,423.5177,224.6912,10.0,100.0,455.0,490.05,450.15,480.0,34458.0,1
89.4733,76.7776,62.6908,418.194,118.2883,20.0,10.0,449.25,454.05,433.95,453.4,36369.0,1
76.2082,64.9155,58.4079,415.7577,55.3869,30.0,20.0,438.05,446.35,430.5,444.5,17772.0,1
64.6513,56.1735,53.1182,414.1938,14.7398,40.0,30.0,427.98,443.52,426.2,434.78,26370.0,1
53.887,49.5275,48.383,413.7395,-50.7456,50.0,0.0,423.9,432.0,418.0,426.99,45981.0,1
49.9821,46.1295,46.6138,414.2887,-42.8183,60.0,0.0,426.0,437.71,423.9196,424.15,30627.0,1
